id,title,release_date,vote_average,vote_count,budget,revenue,runtime,tagline,adult,production_companies,countries,language
62761,The Cars That Ate Paris,1974-10-10,5.5,94,250000,0,91,148 people live in the township of Paris and every one of them is a murderer.,False,"['Royce Smeal Film Productions', 'Salt-Pan']",['Australia'],en
16938,Black Christmas,1974-10-11,6.9,860,686000,4000000,98,If this picture doesn't make your skin crawl... it's on TOO TIGHT.,False,"['August Films', 'Film Funding Ltd. of Canada', 'Vision IV', 'Canadian Film Development Corporation', 'Famous Players']",['Canada'],en
488495,The Haunting of Penthouse D,1974-10-15,0.0,0,0,0,73,,False,"['Universal Television', 'Clovis']",['United States of America'],en
446585,The Chaperone,1974-10-18,2.0,1,0,0,87,,False,[],['United States of America'],en
120330,Fer-de-Lance,1974-10-18,5.2,8,0,0,100,,False,[],[],en
56787,Bad Ronald,1974-10-23,6.287,54,0,0,74,The Wood family doesn't know it. But the old house they've just bought is already occupied... by a psychopathic killer.,False,"['Lorimar Productions', 'ABC']",['United States of America'],en
29407,The Devil's Possessed,1974-10-24,7.0,11,0,0,95,,False,"['Orbe Producciones', 'Profilmes']","['Argentina', 'Spain']",es
222932,The Deathhead Virgin,1974-10-25,3.0,4,0,0,90,Chained for 100 years in a sunken tomb!,False,[],"['United States of America', 'Philippines']",en
140516,Help Me... I'm Possessed,1974-10-25,4.0,5,0,0,76,When the forces of evil infuse your body will you scream out ...,False,[],['United States of America'],en
94515,Wife to Be Sacrificed,1974-10-26,5.328,32,0,0,71,,False,['Nikkatsu Corporation'],['Japan'],ja
113814,Invasion from Inner Earth,1974-10-30,2.542,12,150000,0,94,They've been waiting millions of years for this moment,False,[],['United States of America'],en
35718,Nude for Satan,1974-10-30,4.255,51,0,0,82,,False,[],['Italy'],it
292239,The Devil Gunman,1974-10-31,4.0,7,0,0,78,,False,[],['Mexico'],es
27327,Phantom of the Paradise,1974-10-31,7.471,699,1300000,250000,92,He sold his soul for rock n’ roll!,False,"['Harbor Productions', 'Pressman-Williams', '20th Century Fox']",['United States of America'],en
3214,Santo and Blue Demon vs. Dr. Frankenstein,1974-10-31,6.1,26,0,0,95,,False,['Cinematográfica Calderón S.A.'],['Mexico'],es
514256,The Cloning of Clifford Swimmer,1974-11-01,6.0,1,0,0,74,,False,[],['United States of America'],en
322045,The Story of Lady Arang,1974-11-01,0.0,0,0,0,93,,False,[],['South Korea'],en
211421,Screamer,1974-11-02,6.7,3,0,0,65,,False,[],[],en
38446,Frightmare,1974-11-05,6.4,68,0,0,88,What terrifying craving made her kill... and kill... and kill...,False,['Peter Walker (Heritage) Ltd.'],['United Kingdom'],en
145451,Enter the Devil,1974-11-06,5.1,18,0,0,92,Ravished! Violated! Possessed by Satan!,False,['Tiberia Film Internacionale'],['Italy'],it
97345,Persecution,1974-11-07,3.0,3,0,0,95,Now it's David's turn to get even... and he has a very special treat for his mother.,False,[],['United Kingdom'],en
163622,Ghost Eyes,1974-11-09,6.0,4,0,0,98,,False,['Shaw Brothers'],['Hong Kong'],zh
37644,All the Kind Strangers,1974-11-12,5.8,20,0,0,73,There's Nothing More Dangerous Than a Kind Face.,False,['Cinemation Industries'],['United States of America'],en
29854,Seizure,1974-11-15,5.0,29,250000,0,94,you cannot run from them… you cannot hide from them… their only purpose is the breath-stopping panic of seizure!,False,"['Cinerama Productions', 'Cine Films Inc.']","['Canada', 'United States of America']",en
488636,A Killer in Every Corner,1974-11-19,0.0,0,0,0,0,,False,[],[],en
4443,Shadowman,1974-11-20,5.9,20,0,0,104,,False,"['Terra Films', 'SOAT', 'Planfilm']",['France'],fr
1286497,The Devil's Daughter,1974-11-21,0.0,0,0,0,0,,False,['Prima Productions'],['Philippines'],tl
33801,Beyond the Door,1974-11-21,5.2,59,350000,0,109,Evil grows beyond the door!,False,"['A Erre Cinematografica', 'Montoro Productions Ltd.', 'Film Ventures International']","['Italy', 'United States of America']",it
78546,The Antichrist,1974-11-22,6.1,102,0,0,112,Deliver her from evil.,False,"['Capitolina Produzioni Cinematografiche', 'AVCO Embassy Pictures']",['Italy'],it
1173357,The Devil in Her,1974-11-27,0.0,0,0,0,93,,False,['Golding Film Company'],['Hong Kong'],zh
81469,Fangs,1974-12-01,5.0,14,0,0,83,Biggest bite since Jaws.,False,[],['United States of America'],en
211512,The Sign of Scorpio,1974-12-02,5.1,4,0,0,93,,False,['Cinedistri'],['Brazil'],pt
488638,A Killer with Two Faces,1974-12-03,0.0,0,0,0,0,Looks can be deceiving... and deadly,False,[],[],en
105235,Five Women for the Killer,1974-12-04,5.4,14,0,0,96,,False,"['Thousand Cinematografica', 'Les Films La Boétie']","['France', 'Italy']",it
1294086,Myonyeo,1974-12-05,0.0,0,0,0,88,,False,[],['South Korea'],ko
30920,The Photographer,1974-12-05,6.5,2,0,0,94,,False,['Intro Media Productions Inc.'],['United States of America'],en
29130,The Demoniacs,1974-12-05,5.865,85,0,0,100,,False,"['Nordia Films', 'Général Films', 'Les Films ABC']","['Belgium', 'France']",fr
56383,"Lisa, Lisa",1974-12-09,5.5,46,0,0,68,You'll DIE To Know Her Secret ...,False,['Frederick Productions'],['United States of America'],en
435871,Haunted: The Ferryman,1974-12-12,7.0,5,0,0,49,,False,['Granada Television'],['United Kingdom'],en
77642,The Night of the Sorcerers,1974-12-16,4.875,16,0,0,94,,False,"['Hesperia Films', 'Profilmes']",['Spain'],es
505239,Lucifer's Women,1974-12-18,3.909,11,0,0,91,,False,['Rafael Film Associates'],['United States of America'],en
87246,"Lorna, the Exorcist",1974-12-18,4.8,21,0,0,98,When her flesh begins to crawl... so will yours!,False,['Comptoir Français du Film Production'],['France'],fr
141735,The Treasure of Abbot Thomas,1974-12-23,6.308,13,0,0,37,,False,['BBC'],['United Kingdom'],en
78075,Abby,1974-12-25,5.6,24,0,0,89,Abby doesn't need a man anymore... the Devil is her lover now!,False,"['American International Pictures', 'Mid-America Pictures', 'Hollywood West Entertainment']",['United States of America'],en
29296,Psycho Sisters,1974-12-25,0.0,0,0,0,80,A grotesque nightmare…,False,[],['United States of America'],en
785757,Haunted: Poor Girl,1974-12-30,7.0,1,0,0,50,,False,['Granada Television'],['United Kingdom'],en
140482,In Search of Dracula,1975-05-15,7.2,8,0,0,86,The blood-curdling truth behind the legendary vampire.,False,"['Aspekt Telefilm', 'SFP']","['France', 'Germany', 'Sweden']",en
24923,Messiah of Evil,1975-04-23,6.17,144,0,0,90,Terror you won't want to remember—in a film you won’t be able to forget.,False,['V/M Productions'],['United States of America'],en
35862,Wedding Trough,1975-10-01,5.4,69,0,0,80,He prefers a sow. And he will know the enjoyment and the joys of fatherhood.,False,['Zéno Films'],['Belgium'],fr
1482821,Altar of Repose,1975-01-01,0.0,0,0,0,26,,False,['Cine Calibre Films'],['France'],fr
1376150,Sexorcismes,1975-01-01,1.0,1,0,0,82,,False,"['Cetelci S.A.', 'Eurociné']","['France', 'Belgium']",fr
1357190,The Thing in the Basement,1975-01-01,0.0,0,0,0,13,,False,[],[],en
1316185,The Whisperer in Darkness,1975-01-01,0.0,0,0,0,32,,False,[],['United States of America'],en
1309213,The Devil's Exorcist,1975-01-01,0.0,0,0,0,10,,False,[],['United States of America'],en
1304726,Vampire of Woodroffe High School,1975-01-01,0.0,0,0,0,8,,False,['BMS Productions'],['Canada'],en
1301267,Miss Drácula,1975-01-01,0.0,0,0,0,0,,False,[],[],es
1287118,Deep Autumn Love,1975-01-01,0.0,0,0,0,0,,False,[],['Taiwan'],zh
1281417,Satan's Castle,1975-01-01,0.0,0,0,0,104,,False,[],"['Germany', 'United Kingdom']",en
1183405,The Rare Blue Apes of Cannibal Isle,1975-01-01,4.2,5,0,0,81,Not Since 'Puf'n Stuf' A Film Of Such Wonderful Live Characters Amid the World of Fantasy!,False,"['Union Jack Enterprises', 'Filem Negara Malaysia']","['Australia', 'Malaysia', 'United States of America']",en
1177170,Earthly Spirit,1975-01-01,0.0,0,0,0,0,,False,[],['Thailand'],th
1177160,Ghost Junction,1975-01-01,0.0,0,0,0,0,,False,[],['Thailand'],th
1155182,Fairy Fox,1975-01-01,0.0,0,0,0,0,,False,"['Great China Film Company H. K.', 'Great China Motion Pictures Company']","['Hong Kong', 'Taiwan']",zh
1034067,Keep Watching the Skies,1975-01-01,0.0,0,0,0,21,,False,[],[],en
759322,"Valdemar, the sleeping Homonculus",1975-01-01,0.0,0,0,0,29,,False,[],[],es
719843,The Possessed,1975-01-01,2.0,1,0,0,97,,False,['Art Films'],['Greece'],el
677431,El infierno tan temido,1975-01-01,5.0,2,0,0,68,,False,[],['Mexico'],es
669679,H.P. Lovecraft: Schatten aus der Zeit,1975-01-01,4.0,1,0,0,50,,False,[],['Germany'],de
591100,Tales of Transvestia,1975-01-01,0.0,0,0,0,23,,False,['Taideteollinen korkeakoulu'],['Finland'],fi
582894,Homicidal,1975-01-01,0.0,0,0,0,15,,False,[],[],en
511957,The Paranoid,1975-01-01,2.667,3,0,0,85,,False,['Ariza Films'],['Spain'],es
469069,The Intruder,1975-01-01,5.1,7,0,0,87,Who - or what - is the intruder? One thing is for certain: it will not stop until it kills them all.,False,['Garagehouse Pictures'],['United States of America'],en
458461,The Phantom Lute,1975-01-01,0.0,0,0,0,93,,False,['Dak Lee Film Company'],['Taiwan'],zh
448084,Ghost Hysteria Girl,1975-01-01,0.0,0,0,0,0,,False,[],[],th
446297,Dr. Shagetz,1975-01-01,0.0,0,0,0,88,"Meet Dr. Shagetz, a terrifying medical genius",False,[],[],en
419686,Old Building Tenant,1975-01-01,0.0,0,0,0,79,,False,[],[],id
419682,Curious Spirit (Delia),1975-01-01,0.0,0,0,0,86,,False,[],['Indonesia'],id
419681,Satan's Cemetery,1975-01-01,0.0,0,0,0,85,,False,[],['Indonesia'],id
415563,Snake Woman's Marriage,1975-01-01,0.0,0,0,0,89,,False,[],['Taiwan'],zh
383696,Sasqua,1975-01-01,0.0,0,1300,0,82,The Missing Link Attacks!,False,[],['United States of America'],en
346818,The Passengers,1975-01-01,6.2,4,0,0,0,,False,['Producciones Grégor S.A.'],['Spain'],es
290590,Blood on the Stars,1975-01-01,6.0,1,0,0,60,,False,['Bwrdd Ffilmiau Cymraeg'],['United Kingdom'],cy
266669,The Damned Thing,1975-01-01,6.0,6,0,0,57,,False,['Radiotelevizija Beograd'],['Yugoslavia'],sh
264657,The Leper,1975-01-01,0.0,0,0,0,33,,False,['Instituto de Tecnologia Educativa'],['Portugal'],pt
264107,Pecado na Sacristia,1975-01-01,0.0,0,0,0,88,,False,[],['Brazil'],pt
216189,Have a Nice Weekend,1975-01-01,2.8,4,0,0,82,The house is quiet... THEY ARE ALL DEAD!,False,['Weekend Production Company'],['United States of America'],en
190179,Magic Curse,1975-01-01,4.2,5,0,0,90,,False,['Filmline Enterprises'],['Taiwan'],zh
178508,Recorded Live,1975-01-01,8.2,4,0,0,8,,False,['University of Southern California'],['United States of America'],en
168382,Mrs. Amworth,1975-01-01,5.8,4,0,0,29,,False,"['Highgate Productions', 'HTV West']",['United Kingdom'],en
105429,The Police Are Blundering in the Dark,1975-01-01,4.6,17,0,0,87,,False,['O.I.S. Cinematografica'],"['Italy', 'Turkey']",it
104876,The Bedevilled,1975-01-01,5.2,7,0,0,92,,False,['Orange Sky Golden Harvest'],['Hong Kong'],zh
79069,"Sex, Demons and Death",1975-01-01,3.9,8,0,0,94,,False,['B.R.C. Produzione Film'],['Italy'],it
46980,Devil's Exorcist,1975-01-01,6.0,1,0,0,90,,False,['Kalender Films International'],['Spain'],es
3410,My Friend Frankenstein,1975-01-01,7.0,5,55000,100000,80,,False,['Acar Film'],['Turkey'],tr
112941,The Mummies of San Angel,1975-01-02,3.3,7,0,0,74,,False,['Producciones Fílmicas Agrasánchez S.A.'],['Mexico'],es
292227,Night Is the Time for Killing,1975-01-07,6.0,1,0,0,70,,False,"['Associated Television', 'ITC Entertainment']",['United Kingdom'],en
647743,Possessed by a Thousand Demons,1975-01-09,0.0,0,0,0,71,,False,[],['Brazil'],pt
54112,Night of the Howling Beast,1975-01-09,5.0,26,0,0,87,Two bloodthirsty beasts in deadly combat.,False,['Profilmes'],['Spain'],es
499399,Visit From a Dead Man,1975-01-10,0.0,0,0,0,90,,False,"['Universal Television', 'Clovis']",['United States of America'],en
514440,Nurse Will Make It Better,1975-01-11,7.0,1,0,0,70,,False,[],['United Kingdom'],en
488032,The Black Box Murders,1975-01-13,0.0,0,0,0,90,,False,['Universal Television'],['United States of America'],en
322848,The Werewolf: A Midnight Terror,1975-01-13,5.0,4,0,0,75,,False,[],['Brazil'],pt
87895,Satan's Triangle,1975-01-14,5.6,24,0,0,74,A tale of mounting terror!,False,"['Danny Thomas Productions', 'ABC']",['United States of America'],en
44132,The Beast,1975-08-20,5.5,168,0,0,98,Just About The Most Outrageous Erotic Fantasy Ever Committed To Film.,False,['Argos films'],['France'],fr
29489,The Dead Don't Die,1975-01-14,5.8,11,0,0,74,One man alone - against an army of the living dead! Can he stop the zombie-master who raises people from the grave to work his will?,False,['Douglas S. Cramer Company'],['United States of America'],en
96167,Autopsy,1975-01-18,6.0,34,0,0,100,It'll take you... apart!,False,['Clodio Cinematografica'],['Italy'],it
499402,Please Call It Murder,1975-01-21,0.0,0,0,0,73,,False,['Unicorn Film'],['United States of America'],en
181747,A Haunted House,1975-01-23,2.0,1,0,532341,0,,False,['The Eternal Film (H.K.) Co.'],['Hong Kong'],zh
200535,The Werewolf of Woodstock,1975-01-24,8.0,2,0,0,66,After the festival was over...the music wasn't the only thing that died!,False,['Dick Clark Productions'],['United States of America'],en
48201,Mondo Magic,1975-01-24,5.8,6,0,0,100,The Shocking. The Terrifying. The Unbelievable!,False,['PEA'],['Italy'],it
40474,Eyeball,1975-01-24,5.7,64,0,0,91,A blinding vision of horror.,False,"['Estela Films', 'National Cinematografica', 'Pioneer']","['Italy', 'Spain']",it
488121,The Deadly Volley,1975-01-27,0.0,0,0,0,90,,False,[],['United States of America'],en
235374,A Haunted Turkish Bathhouse,1975-01-29,5.9,18,0,0,82,,False,['Toei Company'],['Japan'],ja
425282,"My Nights with Susan, Sandra, Olga & Julie",1975-01-30,4.6,16,0,0,85,,False,['Scorpio Film Productions'],['Netherlands'],nl
326732,Codfish,1975-01-31,3.286,7,0,0,95,... and it always ends like this...,False,['Omega Filmes'],['Brazil'],pt
139198,The Spiral Staircase,1975-01-31,4.9,12,0,0,86,There's always another twist to...,False,['Raven Films'],['United Kingdom'],en
82362,Footprints on the Moon,1975-02-01,6.2,58,0,0,96,Ecstasy beyond passion. Possession beyond lust. It is the ultimate fulfillment.,False,['Cinemarte'],['Italy'],it
97311,The Killer of Dolls,1975-02-03,4.8,12,0,72587,98,,False,['Huracán Films'],['Spain'],es
488078,The Centerfold Murders,1975-02-04,0.0,0,0,0,66,,False,['ABC'],['United States of America'],en
105424,Evil Eye,1975-02-06,4.659,22,0,0,106,The shadows of love and murder are approaching you!,False,"['Emaus Films S.A.', 'Metheus Cinematografica', 'Producciones Gonzalo Elvira S.A.']","['Italy', 'Spain', 'Mexico']",it
499405,Where the Action Is,1975-02-08,0.0,0,0,0,74,,False,"['Associated Television', 'ABC']",['United Kingdom'],en
12223,The Stepford Wives,1975-02-12,6.7,335,500000,8700000,117,Something is wrong with the women of Stepford.,False,"['Fadsin Cinema Associates', 'Palomar Pictures International']",['United States of America'],en
342525,House of Shadows,1975-02-16,5.5,2,0,0,81,,False,[],['Brazil'],pt
380667,Blood Stains in a New Car,1975-02-17,5.889,9,0,0,95,,False,['Arturo González PC'],['Spain'],es
358608,Who's Afraid of Werewolves?,1975-02-24,4.0,1,0,0,90,Who's Afraid?,False,"['Ipanema Filmes', 'Produções Cinematográficas R.F. Farias']",['Brazil'],pt
1372013,Deadly Earnest's Spooky Colour Marathon,1975-03-01,0.0,0,0,0,0,,False,['ADS Channel 7'],['Australia'],en
147890,Deafula,1975-03-01,3.7,6,0,0,95,,False,['Sign Scope / Holstrom'],['United States of America'],en
109100,Lord Shango,1975-03-01,6.938,8,0,0,92,"The Blood, The Shock, The Sacrifice of the SHANGO Ceremony!",False,['Bryanston Distributing'],['United States of America'],en
503802,"Won't Write Home, Mom–I'm Dead",1975-03-03,1.0,1,0,0,73,,False,"['Associated Television', 'ITC Entertainment']",['United Kingdom'],en
40065,Trip with the Teacher,1975-03-03,4.385,26,0,0,91,How far should a teacher go to protect her students?,False,"['United Filmmakers Organization (UFO)', 'Crown International Pictures']",['United States of America'],en
28072,Demon Witch Child,1975-03-03,4.9,21,0,0,90,Good and evil battle for possession of the innocent!,False,"['Richard Films P.C.', 'Isaac Hernández Poncela']",['Spain'],es
38783,Trilogy of Terror,1975-03-04,6.2,175,0,0,72,An electrifying experience - you won't believe your eyes!,False,"['Dan Curtis Productions', 'ABC Circle Films']",['United States of America'],en
503814,Song of the Succubus,1975-03-07,0.0,0,0,0,74,,False,"['Don Kirshner Productions', 'Alan Lansburg Productions']",[],en
63026,The Killer Must Kill Again,1975-03-07,6.4,33,0,0,90,,False,"['Albione Cinematografica', 'Git International Film', 'Paris-Cannes Productions']","['Italy', 'France']",it
20126,Deep Red,1975-03-07,7.738,1511,0,2900000,127,When was the last time you were really scared?,False,"['Seda Spettacoli', 'Rizzoli Film']",['Italy'],it
77257,Exorcismo,1975-03-10,4.7,19,0,0,90,A theme that has thrilled audiences all over the world - now terrifyingly set forth.,False,['Profilmes'],['Spain'],es
322048,Remodelled Beauty,1975-03-15,6.0,1,0,0,81,,False,"['Yun Bang Films Co., Ltd.']",['South Korea'],ko
131115,Night of the Devil Bride,1975-03-15,2.0,1,0,0,75,,False,['Shaw Brothers'],['Hong Kong'],zh
106637,Hanuman and the Five Kamen Riders,1975-03-15,4.2,4,0,0,106,,False,['Chaiyo Productions'],['Thailand'],th
1290498,The Obsessed,1975-03-18,0.0,0,0,0,78,,False,['Sing Hui Film Co.'],['Hong Kong'],zh
1304704,Sangre montilla,1975-03-21,0.0,0,0,0,0,,False,['Prima Productions'],['Philippines'],tl
